color,compound,lap_number,wear_pattern,sidewall_deformation,tyre_pressure,is_graining,tyre_temperature,track_temperature,strategy,expected_life,lap_percentage,temp_differential,is_pressure_optimal,is_temp_optimal,wear_severity,risk_score
yellow,medium,28,even,False,19.4,True,51,37,PIT_SOON,32,0.875,14,True,False,0,55.0
yellow,medium,4,even,False,18.8,True,25,21,CONSERVE,32,0.125,4,False,False,0,35.0
yellow,medium,13,inner,False,19.4,True,26,24,MONITOR,32,0.40625,2,True,False,2,56.25
yellow,medium,17,even,False,18.3,True,28,23,MONITOR,32,0.53125,5,False,False,0,51.25
red,soft,7,even,False,21.7,True,36,28,CONSERVE,22,0.3181818181818182,8,False,False,0,42.72727272727273
white,hard,29,center,False,17.4,True,37,27,MONITOR,45,0.6444444444444445,10,False,False,3,85.77777777777777
white,hard,40,even,False,22.4,False,48,27,PIT_SOON,45,0.8888888888888888,21,False,False,0,50.55555555555556
yellow,medium,13,even,False,20.7,False,53,41,CONSERVE,32,0.40625,12,True,False,0,21.25
red,soft,9,uneven,False,19.1,True,43,38,CONSERVE,22,0.4090909090909091,5,True,False,4,76.36363636363636
red,soft,5,uneven,False,20.7,True,50,40,CONSERVE,22,0.22727272727272727,10,True,False,4,69.0909090909091
white,hard,41,inner,False,20.4,False,37,25,PIT_SOON,45,0.9111111111111111,12,True,False,2,61.44444444444444
white,hard,24,outer,False,20.0,False,61,44,CONSERVE,45,0.5333333333333333,17,True,False,2,46.33333333333333
red,soft,18,outer,False,18.9,True,58,43,PIT_SOON,22,0.8181818181818182,15,False,False,2,82.72727272727272
red,soft,13,outer,False,19.7,True,39,34,MONITOR,22,0.5909090909090909,5,True,False,2,63.63636363636364
red,soft,3,even,False,20.8,True,34,35,CONSERVE,22,0.13636363636363635,-1,True,False,0,25.454545454545453
white,hard,26,even,False,21.2,True,37,29,MONITOR,45,0.5777777777777777,8,True,False,0,43.11111111111111
green,intermediate,11,even,False,20.8,True,41,17,CONSERVE,15,0.7333333333333333,24,True,False,0,49.33333333333333
white,hard,19,even,False,19.1,False,56,42,CONSERVE,45,0.4222222222222222,14,True,False,0,21.88888888888889
red,soft,14,uneven,False,19.6,True,38,24,MONITOR,22,0.6363636363636364,14,True,False,4,85.45454545454545
yellow,medium,15,outer,False,18.5,False,33,32,MONITOR,32,0.46875,1,False,False,2,53.75
white,hard,17,outer,False,18.6,False,51,38,MONITOR,45,0.37777777777777777,13,False,False,2,50.111111111111114
green,intermediate,5,even,False,18.8,True,37,22,CONSERVE,15,0.3333333333333333,15,False,False,0,43.33333333333333
red,soft,11,even,False,20.1,True,50,40,CONSERVE,22,0.5,10,True,False,0,40.0
white,hard,12,even,False,20.5,False,30,20,MONITOR,45,0.26666666666666666,10,True,False,0,15.666666666666666
white,hard,36,even,False,18.2,False,70,43,CONSERVE,45,0.8,27,False,False,0,47.0
red,soft,8,outer,False,21.4,True,29,22,CONSERVE,22,0.36363636363636365,7,True,False,2,54.54545454545455
red,soft,13,even,False,19.8,True,43,34,MONITOR,22,0.5909090909090909,9,True,False,0,43.63636363636364
yellow,medium,14,even,False,18.9,True,43,36,MONITOR,32,0.4375,7,False,False,0,47.5
white,hard,42,inner,False,18.6,False,55,41,PIT_SOON,45,0.9333333333333333,14,False,False,2,72.33333333333334
red,soft,9,outer,True,18.6,True,55,44,PIT_NOW,22,0.4090909090909091,11,False,False,2,116.36363636363636
yellow,medium,1,inner,False,20.3,False,37,35,MONITOR,32,0.03125,2,True,False,2,26.25
yellow,medium,9,outer,False,19.6,False,54,41,CONSERVE,32,0.28125,13,True,False,2,36.25
yellow,medium,5,even,False,21.0,True,55,42,CONSERVE,32,0.15625,13,True,False,0,26.25
yellow,medium,13,inner,False,19.0,False,41,31,MONITOR,32,0.40625,10,True,False,2,41.25
white,hard,33,even,False,18.7,False,49,29,CONSERVE,45,0.7333333333333333,20,False,False,0,44.33333333333333
yellow,medium,17,outer,False,19.2,False,46,40,MONITOR,32,0.53125,6,True,False,2,46.25
white,hard,11,outer,False,21.6,True,40,27,CONSERVE,45,0.24444444444444444,13,False,False,2,59.77777777777778
yellow,medium,20,even,False,22.1,True,31,20,MONITOR,32,0.625,11,False,False,0,55.0
green,intermediate,3,even,False,18.3,True,20,14,CONSERVE,15,0.2,6,False,False,0,38.0
white,hard,27,even,False,19.8,True,34,27,MONITOR,45,0.6,7,True,False,0,44.0
red,soft,10,even,False,19.6,True,56,42,CONSERVE,22,0.45454545454545453,14,True,False,0,38.18181818181818
white,hard,15,outer,False,19.5,True,45,33,MONITOR,45,0.3333333333333333,12,True,False,2,53.33333333333333
white,hard,21,outer,False,18.3,True,39,25,MONITOR,45,0.4666666666666667,14,False,False,2,68.66666666666667
red,soft,15,even,False,18.5,True,33,25,MONITOR,22,0.6818181818181818,8,False,False,0,57.272727272727266
red,soft,7,even,False,21.6,True,31,22,CONSERVE,22,0.3181818181818182,9,False,False,0,42.72727272727273
red,soft,17,inner,False,20.9,True,53,30,PIT_SOON,22,0.7727272727272727,23,True,False,2,70.9090909090909
yellow,medium,12,outer,False,18.3,False,44,39,MONITOR,32,0.375,5,False,False,2,50.0
yellow,medium,27,center,False,19.8,False,57,44,PIT_SOON,32,0.84375,13,True,False,3,68.75
yellow,medium,28,inner,False,21.3,False,59,36,PIT_SOON,32,0.875,23,True,False,2,60.0
red,soft,17,inner,False,21.4,True,57,34,PIT_SOON,22,0.7727272727272727,23,True,False,2,70.9090909090909
red,soft,1,uneven,False,19.0,True,26,22,CONSERVE,22,0.045454545454545456,4,True,False,4,61.81818181818182
white,hard,24,uneven,False,21.7,False,38,34,MONITOR,45,0.5333333333333333,4,False,False,4,76.33333333333333
white,hard,14,uneven,False,21.1,True,37,23,MONITOR,45,0.3111111111111111,14,True,False,4,72.44444444444444
white,hard,29,outer,False,20.8,True,32,25,MONITOR,45,0.6444444444444445,7,True,False,2,65.77777777777777
white,hard,41,inner,False,18.9,True,55,39,PIT_SOON,45,0.9111111111111111,16,False,False,2,86.44444444444444
yellow,medium,1,even,False,19.6,False,34,28,MONITOR,32,0.03125,6,True,False,0,6.25
red,soft,6,even,False,19.1,True,42,35,CONSERVE,22,0.2727272727272727,7,True,False,0,30.909090909090907
yellow,medium,36,outer,False,21.1,True,47,36,PIT_NOW,32,1.125,11,True,False,2,85.0
yellow,medium,29,outer,False,20.3,False,58,44,PIT_SOON,32,0.90625,14,True,False,2,61.25
yellow,medium,22,even,False,20.9,False,37,34,MONITOR,32,0.6875,3,True,False,0,32.5
white,hard,27,outer,False,20.9,True,29,25,MONITOR,45,0.6,4,True,False,2,64.0
white,hard,12,even,False,21.9,False,34,28,MONITOR,45,0.26666666666666666,6,False,False,0,25.666666666666664
white,hard,21,uneven,False,19.7,False,38,24,MONITOR,45,0.4666666666666667,14,True,False,4,63.66666666666667
yellow,medium,25,inner,False,19.2,True,51,31,PIT_SOON,32,0.78125,20,True,False,2,71.25
red,soft,3,center,False,21.1,True,30,24,CONSERVE,22,0.13636363636363635,6,True,False,3,55.45454545454545
yellow,medium,11,even,False,21.2,True,46,38,CONSERVE,32,0.34375,8,True,False,0,33.75
red,soft,16,even,False,18.5,False,47,20,CONSERVE,22,0.7272727272727273,27,False,False,0,44.09090909090909
yellow,medium,9,outer,False,19.2,True,43,35,CONSERVE,32,0.28125,8,True,False,2,51.25
red,soft,7,uneven,False,19.8,True,40,32,CONSERVE,22,0.3181818181818182,8,True,False,4,72.72727272727272
yellow,medium,1,outer,False,20.4,True,27,21,CONSERVE,32,0.03125,6,True,False,2,41.25
white,hard,15,inner,False,19.7,True,36,27,MONITOR,45,0.3333333333333333,9,True,False,2,53.33333333333333
red,soft,12,outer,False,18.6,True,40,26,MONITOR,22,0.5454545454545454,14,False,False,2,71.81818181818181
yellow,medium,14,even,False,21.7,True,46,35,MONITOR,32,0.4375,11,False,False,0,47.5
white,hard,14,outer,False,19.6,False,46,40,MONITOR,45,0.3111111111111111,6,True,False,2,37.44444444444444
yellow,medium,36,even,False,19.2,True,56,31,PIT_NOW,32,1.125,25,True,False,0,65.0
white,hard,31,inner,False,18.4,False,44,39,MONITOR,45,0.6888888888888889,5,False,False,2,62.55555555555556
yellow,medium,12,center,False,20.0,True,47,40,MONITOR,32,0.375,7,True,False,3,65.0
yellow,medium,18,even,False,19.5,True,52,38,MONITOR,32,0.5625,14,True,False,0,42.5
red,soft,7,even,False,21.4,True,27,26,CONSERVE,22,0.3181818181818182,1,True,False,0,32.72727272727273
yellow,medium,13,even,False,21.3,False,60,43,CONSERVE,32,0.40625,17,True,False,0,21.25
red,soft,16,center,False,18.9,True,61,36,PIT_SOON,22,0.7272727272727273,25,False,False,3,89.0909090909091
yellow,medium,13,outer,False,21.4,True,53,40,MONITOR,32,0.40625,13,True,False,2,56.25
red,soft,7,even,False,20.3,True,34,21,CONSERVE,22,0.3181818181818182,13,True,False,0,32.72727272727273
red,soft,2,inner,False,19.0,True,44,35,CONSERVE,22,0.09090909090909091,9,True,False,2,43.63636363636364
yellow,medium,27,outer,False,21.9,False,42,26,PIT_SOON,32,0.84375,16,False,False,2,68.75
yellow,medium,10,inner,False,20.5,True,27,20,CONSERVE,32,0.3125,7,True,False,2,52.5
yellow,medium,6,even,False,20.9,False,39,33,MONITOR,32,0.1875,6,True,False,0,12.5
red,soft,9,even,False,20.6,True,44,37,CONSERVE,22,0.4090909090909091,7,True,False,0,36.36363636363636
yellow,medium,27,inner,False,20.2,False,50,42,PIT_SOON,32,0.84375,8,True,False,2,58.75
white,hard,29,even,False,18.9,True,43,35,MONITOR,45,0.6444444444444445,8,False,False,0,55.77777777777778
white,hard,4,uneven,False,18.9,True,22,21,CONSERVE,45,0.08888888888888889,1,False,False,4,73.55555555555556
yellow,medium,10,outer,False,19.6,True,31,25,CONSERVE,32,0.3125,6,True,False,2,52.5
red,soft,19,inner,False,21.0,True,49,22,PIT_SOON,22,0.8636363636363636,27,True,False,2,74.54545454545455
white,hard,8,even,False,18.5,False,26,26,MONITOR,45,0.17777777777777778,0,False,False,0,22.11111111111111
red,soft,5,outer,False,20.1,True,33,18,CONSERVE,22,0.22727272727272727,15,True,False,2,49.09090909090909
yellow,medium,11,even,False,19.5,False,49,39,MONITOR,32,0.34375,10,True,False,0,18.75
yellow,medium,22,outer,False,20.4,True,49,43,CONSERVE,32,0.6875,6,True,False,2,67.5
red,soft,8,even,False,21.2,True,35,23,CONSERVE,22,0.36363636363636365,12,True,False,0,34.54545454545455
red,soft,3,even,False,21.7,True,24,15,CONSERVE,22,0.13636363636363635,9,False,False,0,35.45454545454545
white,hard,9,inner,False,20.1,False,54,44,CONSERVE,45,0.2,10,True,False,2,33.0
yellow,medium,14,even,False,19.6,True,50,44,CONSERVE,32,0.4375,6,True,False,0,37.5
blue,wet,7,outer,False,19.2,True,33,13,CONSERVE,10,0.7,20,True,False,2,68.0
green,intermediate,3,center,False,19.0,True,31,16,CONSERVE,15,0.2,15,True,False,3,58.0
blue,wet,1,inner,False,18.3,True,12,10,CONSERVE,10,0.1,2,False,False,2,54.0
green,intermediate,7,even,False,17.9,True,34,21,CONSERVE,15,0.4666666666666667,13,False,False,0,48.66666666666667
red,soft,11,center,False,20.2,True,38,25,CONSERVE,22,0.5,13,True,False,3,70.0
yellow,medium,18,even,False,17.9,True,25,16,MONITOR,32,0.5625,9,False,False,0,52.5
yellow,medium,11,inner,False,22.1,False,41,31,MONITOR,32,0.34375,10,False,False,2,48.75
red,soft,20,uneven,False,19.4,True,46,31,PIT_NOW,22,0.9090909090909091,15,True,False,4,96.36363636363636
white,hard,32,even,False,19.0,True,56,43,CONSERVE,45,0.7111111111111111,13,True,False,0,48.44444444444444
yellow,medium,6,even,False,20.3,False,37,36,MONITOR,32,0.1875,1,True,False,0,12.5
yellow,medium,5,even,False,20.2,True,43,37,CONSERVE,32,0.15625,6,True,False,0,26.25
yellow,medium,6,outer,False,20.9,True,24,21,CONSERVE,32,0.1875,3,True,False,2,47.5
red,soft,6,inner,False,19.0,True,51,42,CONSERVE,22,0.2727272727272727,9,True,False,2,50.90909090909091
yellow,medium,34,even,True,20.9,False,56,42,PIT_NOW,32,1.0625,14,True,False,0,97.5
yellow,medium,1,outer,False,20.2,True,33,24,CONSERVE,32,0.03125,9,True,False,2,41.25
yellow,medium,1,uneven,False,20.2,False,45,37,MONITOR,32,0.03125,8,True,False,4,46.25
yellow,medium,5,inner,False,21.4,True,32,29,CONSERVE,32,0.15625,3,True,False,2,46.25
red,soft,5,even,False,20.5,True,33,25,CONSERVE,22,0.22727272727272727,8,True,False,0,29.09090909090909
red,soft,8,even,False,21.7,True,41,27,CONSERVE,22,0.36363636363636365,14,False,False,0,44.54545454545455
red,soft,14,even,False,20.9,True,52,43,CONSERVE,22,0.6363636363636364,9,True,False,0,45.45454545454545
red,soft,18,inner,False,19.6,True,44,26,PIT_SOON,22,0.8181818181818182,18,True,False,2,72.72727272727272
red,soft,17,even,False,19.6,True,40,26,PIT_SOON,22,0.7727272727272727,14,True,False,0,50.90909090909091
yellow,medium,15,outer,False,20.8,True,28,20,MONITOR,32,0.46875,8,True,False,2,58.75
red,soft,11,center,False,19.0,True,36,25,CONSERVE,22,0.5,11,True,False,3,70.0
red,soft,2,outer,False,20.0,True,18,21,CONSERVE,22,0.09090909090909091,-3,True,False,2,43.63636363636364
green,intermediate,5,center,False,20.1,True,20,11,CONSERVE,15,0.3333333333333333,9,True,False,3,63.33333333333333
yellow,medium,18,even,False,22.1,True,33,26,MONITOR,32,0.5625,7,False,False,0,52.5
red,soft,10,outer,False,19.8,True,52,44,CONSERVE,22,0.45454545454545453,8,True,False,2,58.18181818181818
white,hard,28,outer,False,20.9,True,50,41,CONSERVE,45,0.6222222222222222,9,True,False,2,64.88888888888889
red,soft,9,outer,False,19.3,True,46,31,CONSERVE,22,0.4090909090909091,15,True,False,2,56.36363636363636
red,soft,3,outer,False,21.6,True,48,41,CONSERVE,22,0.13636363636363635,7,False,False,2,55.45454545454545
blue,wet,8,uneven,False,18.9,True,36,21,CONSERVE,10,0.8,15,False,False,4,102.0
green,intermediate,2,even,False,17.8,True,27,19,CONSERVE,15,0.13333333333333333,8,False,False,0,35.33333333333333
yellow,medium,21,center,False,21.1,True,42,29,MONITOR,32,0.65625,13,True,False,3,76.25
green,intermediate,7,even,False,19.9,True,35,21,CONSERVE,15,0.4666666666666667,14,True,False,0,38.66666666666667
blue,wet,6,uneven,False,18.0,True,29,21,CONSERVE,10,0.6,8,False,False,4,94.0
red,soft,7,inner,False,19.2,False,41,32,MONITOR,22,0.3181818181818182,9,True,False,2,37.72727272727273
red,soft,13,uneven,False,21.5,True,40,26,MONITOR,22,0.5909090909090909,14,True,False,4,83.63636363636364
green,intermediate,1,outer,False,18.7,True,9,11,CONSERVE,15,0.06666666666666667,-2,False,False,2,52.66666666666667
red,soft,12,even,False,20.2,True,35,27,MONITOR,22,0.5454545454545454,8,True,False,0,41.81818181818181
red,soft,14,inner,False,19.2,True,55,40,MONITOR,22,0.6363636363636364,15,True,False,2,65.45454545454545
yellow,medium,4,even,False,18.4,False,40,40,MONITOR,32,0.125,0,False,False,0,20.0
red,soft,16,even,False,21.2,True,39,26,PIT_SOON,22,0.7272727272727273,13,True,False,0,49.09090909090909
red,soft,8,inner,False,22.0,True,48,39,CONSERVE,22,0.36363636363636365,9,False,False,2,64.54545454545455
yellow,medium,12,uneven,False,18.9,True,25,22,MONITOR,32,0.375,3,False,False,4,85.0
yellow,medium,13,outer,False,22.2,True,53,42,CONSERVE,32,0.40625,11,False,False,2,66.25
blue,wet,8,inner,False,19.8,False,42,21,PIT_SOON,10,0.8,21,True,False,2,57.0
yellow,medium,12,even,False,19.8,False,34,21,MONITOR,32,0.375,13,True,False,0,20.0
red,soft,13,even,False,19.5,True,36,26,MONITOR,22,0.5909090909090909,10,True,False,0,43.63636363636364
yellow,medium,1,even,False,19.1,True,29,25,CONSERVE,32,0.03125,4,True,False,0,21.25
yellow,medium,6,outer,False,21.8,False,40,41,CONSERVE,32,0.1875,-1,False,False,2,42.5
white,hard,37,center,False,21.1,False,56,42,PIT_SOON,45,0.8222222222222222,14,True,False,3,67.88888888888889
yellow,medium,27,even,False,19.7,False,48,30,CONSERVE,32,0.84375,18,True,False,0,38.75
white,hard,34,uneven,False,21.4,True,52,35,CONSERVE,45,0.7555555555555555,17,True,False,4,90.22222222222223
yellow,medium,4,inner,False,20.5,True,23,26,CONSERVE,32,0.125,-3,True,False,2,45.0
yellow,medium,4,even,False,20.9,True,27,20,CONSERVE,32,0.125,7,True,False,0,25.0
yellow,medium,8,center,False,21.4,False,44,37,MONITOR,32,0.25,7,True,False,3,45.0
yellow,medium,13,even,False,20.3,False,53,34,MONITOR,32,0.40625,19,True,False,0,21.25
yellow,medium,14,outer,False,19.6,False,41,34,MONITOR,32,0.4375,7,True,False,2,42.5
yellow,medium,17,even,False,20.7,True,39,24,MONITOR,32,0.53125,15,True,False,0,41.25
white,hard,35,inner,False,19.8,True,46,34,PIT_SOON,45,0.7777777777777778,12,True,False,2,71.11111111111111
white,hard,41,outer,False,20.0,False,44,29,PIT_SOON,45,0.9111111111111111,15,True,False,2,61.44444444444444
red,soft,2,even,False,20.4,True,46,40,CONSERVE,22,0.09090909090909091,6,True,False,0,23.636363636363637
yellow,medium,3,uneven,False,21.5,False,35,28,MONITOR,32,0.09375,7,True,False,4,48.75
yellow,medium,28,outer,False,20.5,True,61,44,PIT_SOON,32,0.875,17,True,False,2,75.0
red,soft,12,outer,False,20.9,True,46,38,MONITOR,22,0.5454545454545454,8,True,False,2,61.81818181818181
yellow,medium,15,even,False,21.1,True,43,26,MONITOR,32,0.46875,17,True,False,0,38.75
yellow,medium,12,inner,False,21.0,True,31,24,MONITOR,32,0.375,7,True,False,2,55.0
white,hard,18,inner,False,21.1,False,56,44,CONSERVE,45,0.4,12,True,False,2,41.0
yellow,medium,12,inner,False,19.6,True,54,42,CONSERVE,32,0.375,12,True,False,2,55.0
yellow,medium,26,inner,False,22.3,False,40,24,PIT_SOON,32,0.8125,16,False,False,2,67.5
yellow,medium,4,center,False,19.6,True,36,36,CONSERVE,32,0.125,0,True,False,3,55.0
yellow,medium,1,center,False,19.6,True,22,21,CONSERVE,32,0.03125,1,True,False,3,51.25
yellow,medium,20,uneven,False,19.3,True,53,42,CONSERVE,32,0.625,11,True,False,4,85.0
white,hard,20,even,False,21.5,True,42,32,MONITOR,45,0.4444444444444444,10,True,False,0,37.77777777777778
red,soft,7,inner,False,21.0,True,28,22,CONSERVE,22,0.3181818181818182,6,True,False,2,52.72727272727273
yellow,medium,22,even,False,20.8,False,31,25,MONITOR,32,0.6875,6,True,False,0,32.5
red,soft,8,even,False,19.4,True,55,40,CONSERVE,22,0.36363636363636365,15,True,False,0,34.54545454545455
white,hard,1,outer,False,21.4,False,44,35,MONITOR,45,0.022222222222222223,9,True,False,2,25.88888888888889
yellow,medium,23,uneven,False,21.2,True,50,26,CONSERVE,32,0.71875,24,True,False,4,88.75
white,hard,40,inner,False,18.4,False,54,34,PIT_SOON,45,0.8888888888888888,20,False,False,2,70.55555555555556
red,soft,21,inner,False,18.9,True,41,25,PIT_SOON,22,0.9545454545454546,16,False,False,2,88.18181818181819
green,intermediate,6,outer,False,20.0,True,18,13,CONSERVE,15,0.4,5,True,False,2,56.0
yellow,medium,7,even,False,21.1,False,41,37,MONITOR,32,0.21875,4,True,False,0,13.75
red,soft,6,even,False,20.4,True,32,25,CONSERVE,22,0.2727272727272727,7,True,False,0,30.909090909090907
white,hard,2,outer,False,19.6,True,26,27,CONSERVE,45,0.044444444444444446,-1,True,False,2,41.77777777777778
white,hard,27,even,False,20.8,False,31,20,MONITOR,45,0.6,11,True,False,0,29.0
white,hard,7,even,False,19.4,True,20,22,CONSERVE,45,0.15555555555555556,-2,True,False,0,26.22222222222222
white,hard,21,inner,False,18.5,True,42,33,MONITOR,45,0.4666666666666667,9,False,False,2,68.66666666666667
yellow,medium,3,even,False,20.8,True,31,23,CONSERVE,32,0.09375,8,True,False,0,23.75
white,hard,40,inner,False,18.4,False,46,32,PIT_SOON,45,0.8888888888888888,14,False,False,2,70.55555555555556
yellow,medium,16,even,False,20.8,True,43,25,MONITOR,32,0.5,18,True,False,0,40.0
red,soft,18,inner,False,20.3,True,61,44,PIT_SOON,22,0.8181818181818182,17,True,False,2,72.72727272727272
red,soft,15,even,False,20.0,True,37,25,MONITOR,22,0.6818181818181818,12,True,False,0,47.272727272727266
red,soft,18,center,False,17.6,True,60,44,PIT_SOON,22,0.8181818181818182,16,False,False,3,92.72727272727272
yellow,medium,14,outer,False,21.4,True,37,28,MONITOR,32,0.4375,9,True,False,2,57.5
green,intermediate,5,even,False,19.2,True,23,16,CONSERVE,15,0.3333333333333333,7,True,False,0,33.33333333333333
white,hard,35,uneven,False,21.6,True,56,42,CONSERVE,45,0.7777777777777778,14,False,False,4,101.11111111111111
yellow,medium,19,even,False,18.3,False,39,38,MONITOR,32,0.59375,1,False,False,0,38.75
red,soft,9,inner,False,18.8,True,37,23,CONSERVE,22,0.4090909090909091,14,False,False,2,66.36363636363636
white,hard,16,even,False,18.8,False,31,16,MONITOR,45,0.35555555555555557,15,False,False,0,29.22222222222222
yellow,medium,24,even,False,20.7,False,40,27,CONSERVE,32,0.75,13,True,False,0,35.0
green,intermediate,12,inner,False,17.8,True,23,10,PIT_SOON,15,0.8,13,False,False,2,82.0
yellow,medium,3,even,False,22.1,True,24,19,CONSERVE,32,0.09375,5,False,False,0,33.75
yellow,medium,22,inner,False,19.1,True,52,37,MONITOR,32,0.6875,15,True,False,2,67.5
red,soft,15,even,False,20.8,True,39,25,MONITOR,22,0.6818181818181818,14,True,False,0,47.272727272727266
